SHOP_CODE,ITEM_CODE,ITEM_NAME,PRICE,ERP_QTY,DEPT
M03,126224,"AIRPRO NAPHTALENE BALLS WHITE SMALL 120G   120",11.49,113,SUPERMARKET
M03,126225,"AIRPRO AIRFRSHNER DUAL SCENT LEMONSTRAW 30ML  6",34.99,9,SUPERMARKET
KS7,126227,"AIRPRO  TOILET RIM BLOCK PINA COLADA 50G  72",24.99,23,SUPERMARKET
ACH,126246,"HARIBO PICK N MIX GOLD BEARS 3KG X 4",249.99,12,SUPERMARKET
KS7,126275,"LITTLE TREES AIRFRESHNER BLACK ICE 1P 24",14.99,28,SUPERMARKET
M03,126288,"CASA DE CAMPO PEELED PLUM TOMATOES 25KG  6",119.99,6,SUPERMARKET
KAS,126288,"CASA DE CAMPO PEELED PLUM TOMATOES 25KG  6",119.99,10,SUPERMARKET
LFS,126288,"CASA DE CAMPO PEELED PLUM TOMATOES 25KG  6",119.99,24,SUPERMARKET
MDN,126288,"CASA DE CAMPO PEELED PLUM TOMATOES 25KG  6",119.99,10,SUPERMARKET
SPN,126325,"DRESSING TABLE WOOD WMETAL LEGMIRROR DT8ND9112",2390,1,FURNITURE
KS7,126325,"DRESSING TABLE WOOD WMETAL LEGMIRROR DT8ND9112",2390,1,FURNITURE
MSS,126325,"DRESSING TABLE WOOD WMETAL LEGMIRROR DT8ND9112",2390,2,FURNITURE
SPN,126327,"DRESSING TABLE WOOD WMETAL LEGMIRROR DT8ND9615",2890,1,FURNITURE
LFS,126329,"DRESSING TABLE WOOD WMETAL LEGMIRROR DTGD4008",2929,1,FURNITURE
M04,126355,"TONITTO OVALINA CASSATA ICECREAM 400ML  8",39.99,6,SUPERMARKET
KS7,126356,"TONITTO COPPA FAMIGLIA ICE CREAM TIRAMISU 1L",69.99,2,SUPERMARKET
ADB,126378,"TONITTO LINEA ICECREAM BLACKCHERRY SYRUP 500ML 8",79.99,10,SUPERMARKET
KS7,126416,"KWV CLASS SHIRAZ WINE 750ML 6",165.99,3,SUPERMARKET
SPN,126418,"PEARLY BAY DRY RED WINE 750ML 6",82.99,11,SUPERMARKET
TMP,126421,"KWV THE VINECRAFTER SAUVIGNON BLANC 750ML 6",108.99,8,SUPERMARKET
KS7,126421,"KWV THE VINECRAFTER SAUVIGNON BLANC 750ML 6",108.99,2,SUPERMARKET
KS7,126422,"KWV THE VINECRAFTER MERLOT WINE 750ML 6",109.99,4,SUPERMARKET
KS7,126423,"KWV THE VINECRAFTER SHIRAZ WINE 750ML 6",108.99,1,SUPERMARKET
LFS,126438,"WATER WIPES BABY WIPES 60PCS 6",54.99,43,SUPERMARKET
M04,126475,"CHICKEN WHOLE KG",67.99,-229.605,SUPERMARKET
M03,126480,"CHICKEN LEG  DRUMSTICK KG",88.99,-163.994,SUPERMARKET
KCS,126482,"CHICKEN BREAST KG",94.99,5.97,SUPERMARKET
M03,126518,"CHICKEN ESCALOPE MARINATED KG",89.99,-6.985,SUPERMARKET
M04,126519,"CHICKEN BURGER PATTIES",89.99,-60.745,SUPERMARKET
LFS,126522,"CHICKEN LOLLIPOP MARINATED",99.99,.004,SUPERMARKET
SPN,126524,"CHICKEN CRISPY MARINATED KG",89.99,-.075,SUPERMARKET
LFS,126536,"BEEF SAUSAGE SOJOK HOT SPICY KG",139.99,-46.943,SUPERMARKET
LFS,126538,"BEEF TOPSIDE",129.99,100.923,SUPERMARKET
KAS,126538,"BEEF TOPSIDE",129.99,7.07,SUPERMARKET
LFS,126539,"BEEF FILLET  TENDERLOIN",159.99,.109,SUPERMARKET
M05,126541,"BEEF KAFTA KG",159.99,.005,SUPERMARKET
MSS,126541,"BEEF KAFTA KG",159.99,-.271,SUPERMARKET
KAS,126543,"BEEF RIBS",109.99,2.9,SUPERMARKET
FAR,126546,"BEEF TAIL KG",99.99,-74.038,SUPERMARKET
M03,126547,"BEEF TONGUE",99.99,-1.01,SUPERMARKET
FAR,126549,"BEEF KIDNEY KG",99.99,.012,SUPERMARKET
M05,126554,"LAMB BURKINA NECK",172.99,5.7,SUPERMARKET
LFS,126555,"LAMB BURKINA BONELESS MEAT",189.99,2.093,SUPERMARKET
KAS,126555,"LAMB BURKINA BONELESS MEAT",189.99,.005,SUPERMARKET
M03,126555,"LAMB BURKINA BONELESS MEAT",189.99,.015,SUPERMARKET
SPN,126556,"LAMB BURKINA MINCED MEAT KG",174.99,.005,SUPERMARKET
M04,126557,"LAMB BURKINA LEAN MEAT BONELESS  FATLESS",199.99,.005,SUPERMARKET
MSS,126557,"LAMB BURKINA LEAN MEAT BONELESS  FATLESS",199.99,-1.846,SUPERMARKET
M04,126558,"LAMB BARBEQUE CUBES",199.99,.015,SUPERMARKET
KAS,126559,"LAMB RIBS",182.99,.015,SUPERMARKET
MSS,126566,"FRESH GOAT BARBEQUE CUBES",179.99,.005,SUPERMARKET
M05,126578,"SMOKED GOAT NECK",159.99,2.5,SUPERMARKET
HAA,126653,"LA SALUD REGULAR BLEACH 2L 6",30.49,2,SUPERMARKET
FAR,126656,"LA SALUD BLEACH WITH DETERGENT  PINE 2L 6",29.99,9,SUPERMARKET
MAS,126663,"QUERAY HAND SOAP  BABY  KIDS 500ML 12",36.99,9,SUPERMARKET
SPN,126667,"WALL CLOCK SAKURA 305X305X43 2738",75,20,"HOME DECOR & TEXTILES"
HAA,126668,"WALL CLOCK SAKURA 305X305X43 2940",75,9,"HOME DECOR & TEXTILES"
FAR,126673,"WALL CLOCK SAKURA 36X36X42 2956",89,7,"HOME DECOR & TEXTILES"
MDN,126674,"WALL CLOCK SAKURA 203X203X38 2989",47.9,10,"HOME DECOR & TEXTILES"
MDN,126675,"WALL CLOCK SAKURA 305X305X4 3006B",69,10,"HOME DECOR & TEXTILES"
FAR,126677,"WALL CLOCK SAKURA 305X305X43 3311Y",119,10,"HOME DECOR & TEXTILES"
SPN,126678,"WALL CLOCK SAKURA 406X406X41 3321M",179,5,"HOME DECOR & TEXTILES"
MSS,126679,"CARMENSITA FISH STEAK 1KG 10",85.99,5,SUPERMARKET
SPN,126778,"TIMI CEILING LIGHT 12W SURFACE ROUND 1COLOUR",38.9,1,"ELECTRICAL APPLIANCES"
MSS,126779,"TIMI CEILING LIGHT 18W CONDUITS 1COLOUR",43.9,1,"ELECTRICAL APPLIANCES"
HAA,126803,"JUVER 100 APPLE MANZANA  200ML 30",9.19,16,SUPERMARKET
M05,126803,"JUVER 100 APPLE MANZANA  200ML 30",9.19,10,SUPERMARKET
HAA,126804,"JUVER  100  MULTIFRUITS 200ML 30",9.19,14,SUPERMARKET
HAA,126811,"JUVER DISFRUTA  PEACH 200ML 30",7.99,15,SUPERMARKET
LFS,126811,"JUVER DISFRUTA  PEACH 200ML 30",7.99,27,SUPERMARKET
ACH,126812,"JUVER  DISFRUTA  PEAR PINE 200ML 30",7.99,16,SUPERMARKET
TMP,126813,"JUVER DISFRUTA PINEAPPLE PINA  200ML 30",7.99,-2,SUPERMARKET
M05,126814,"JUVER  DISFRUTA TROPICAL FRUITS  200ML 30",7.99,35,SUPERMARKET
MAS,126889,"BETIS TIN OLIVE OIL 3785L  4",1099.99,2,SUPERMARKET
ACH,126896,"BETIS GLASS EXTRA VIRGIN OLIVE OIL 250ML  24",104.99,12,SUPERMARKET
ADB,126899,"BETIS PET OLIVE OIL 1L  12",299.99,7,SUPERMARKET
LFS,126914,"LACTASOY SOYMILK HICALCIUM 250ML  36",9.99,4,SUPERMARKET
FAR,126935,"LAMB LIVER",169.99,.01,SUPERMARKET
M04,126938,"GOAT LIVER",159.99,-3.455,SUPERMARKET
MSS,126941,"YAMAHA MUSICAL KEYBOARD WADAPTOR PSRE473",8199,1,"ELECTRONICS & TELECOM"
MSS,126965,"GRANORO ORECCHIETTE DEDICATO 20091 500G  20",28.99,1,SUPERMARKET
KS7,126993,"XTIGI TABLET HEROBOOK 3GB64GB 5G",1439,1,"ELECTRONICS & TELECOM"
KAS,126997,"STRAWBERRY  400GM  IMPORT",214.99,-3,SUPERMARKET
FAR,127028,"FRESH SHRIMPS SMALL KG",189.99,.002,SUPERMARKET
MSS,127030,"FRESH LOBSTERS KG",392,2.219,SUPERMARKET
FAR,127067,"AKAI STEAM IRON 2200W CERAMIC EI049A281",299,1,"ELECTRICAL APPLIANCES"
M04,127074,"ALTAGHZIAH BEEF MORTADELLA WITH HOTCHILI BLOCK 2KG",159.99,-.215,SUPERMARKET
M03,127075,"ALTAGHZIAH COCKTAIL TURKEY MORTADELLA BLOCK 2KG",259.99,2.97,SUPERMARKET
ADB,127076,"ALTAGHZIAH OLIVE BEEF MORTADELLA BLOCK KGS",159.99,2,SUPERMARKET
KAS,127079,"ALTAGHZIAH SMOKED CHICKEN BREAST BLOCK 3KG",344.99,.225,SUPERMARKET
LFS,127079,"ALTAGHZIAH SMOKED CHICKEN BREAST BLOCK 3KG",344.99,.345,SUPERMARKET
M04,127197,"FRESH TIGER PRAWNS KG",308.99,-3.475,SUPERMARKET
SPN,127200,"FRESH KING FISH KG",94.99,.01,SUPERMARKET
FAR,127204,"FRESH SARDINE KG",79.99,.001,SUPERMARKET
KAS,127204,"FRESH SARDINE KG",79.99,-28.055,SUPERMARKET
LFS,127221,"CASSEROLE SOUP POT 3PCS SET  CERAMIC GGK T103077",219,8,"HOUSEWARE & KITCHENWARE"
ACH,127221,"CASSEROLE SOUP POT 3PCS SET  CERAMIC GGK T103077",219,8,"HOUSEWARE & KITCHENWARE"
SPN,127229,"JAYKAY PRIMARY SERIES NOTE 1 40L WCOVER G",4.9,9,STATIONERY
ACH,127274,"PLACEMAT FABRIC MULTI STRIPER PK 6PCS 33X48CM ASST",79,62,"HOME DECOR & TEXTILES"
KAS,127286,"ANNIES ORGANIC MUSTARD DIJON 9OZ  12",72.99,13,SUPERMARKET
LFS,127331,"SAMSUNG LED TV 43 SATELLITE UA43N5000AUXGH",6399,2,"ELECTRONICS & TELECOM"
M03,127337,"EXETER LUNCHEON MEAT WITH BEEF 320G 24",33.99,12,SUPERMARKET
TMP,127341,"EXETER HOT DOG 400G 12",25.99,2,SUPERMARKET
SPN,127398,"BETTY CROCKER FROSTING BUTTER CREAM WHIP 12OZ  8",54.99,19,SUPERMARKET
M03,127399,"BETTY CROCKER FRUIT BY THE FOOT VARIETY PACK 45OZ",44.99,-7,SUPERMARKET
TMP,127406,"SUPER COOK STEWPOT 22CM WLID CHN B4594584 B1434584",319,1,"HOUSEWARE & KITCHENWARE"
MAS,127406,"SUPER COOK STEWPOT 22CM WLID CHN B4594584 B1434584",319,4,"HOUSEWARE & KITCHENWARE"
HAA,127408,"SUPER COOK SAUCEPAN LID 18CM CHN B4592384 B1433084",239,3,"HOUSEWARE & KITCHENWARE"
ACH,127409,"CLING FILM BIG SIZE FOR OWN USE  40CM85KG 76MM",499.99,4,SUPERMARKET
M03,127409,"CLING FILM BIG SIZE FOR OWN USE  40CM85KG 76MM",499.99,6,SUPERMARKET
MSS,127413,"MIDEA GAS COOKER 5B 90X60CM INOX GRILL VESTAP48C",11499,1,"GAS COOKER & ACCESSORIES"
KS7,127437,"DON SIMON NECTAR PINA COCO JUICE CAN 330ML 24",22.49,4,SUPERMARKET
SPN,127448,"MIDEA STAND MIXER 2L 400W HM0293A",619,1,"ELECTRICAL APPLIANCES"
SPN,127465,"PRESIDENT TRADICIO BRANDY 900ML 6",120.99,22,SUPERMARKET
KS7,127544,"MOKATE MILK SHAKE STRAWBERRY 500G  6",79.99,2,SUPERMARKET
HAA,127544,"MOKATE MILK SHAKE STRAWBERRY 500G  6",79.99,3,SUPERMARKET
SPN,127568,"SCRAP BONES PET FOOD KG",14.99,-2834.58,SUPERMARKET
M04,127568,"SCRAP BONES PET FOOD KG",14.99,-123.41,SUPERMARKET
LFS,127574,"FRESH CHICKEN SAUSAGE",108.99,-.003,SUPERMARKET
MAS,127609,"MARILAN TARLETTE BISCUITS STRAWBERRY 140G  36",10.49,16,SUPERMARKET
TMP,127629,"PHOTO FRAME WOODEN CARVING 22X15X27 23903",59,4,"HOME DECOR & TEXTILES"
SPN,127631,"PHOTO FRAME 3 IN 1 WOOD CARVING 545X15X26 23819",119,3,"HOME DECOR & TEXTILES"
HAA,127632,"PHOTO FRAME 3 IN 1 WOOD CARVING 545X15X26 23821",119,3,"HOME DECOR & TEXTILES"
HAA,127648,"WALL HOOK WOODEN CARVING 35X7X27 22823",59,2,"HOME DECOR & TEXTILES"
KAS,127662,"HUNTERS POTATO CHIPS BLACKTRUFFLEPARMESAN 25G 50",13.99,13,SUPERMARKET
ACH,127726,"ROUND PASTRY BOARD 100PCS OWN USE",79,7,SUPERMARKET
FAR,127726,"ROUND PASTRY BOARD 100PCS OWN USE",79,9,SUPERMARKET
KS7,127726,"ROUND PASTRY BOARD 100PCS OWN USE",79,10,SUPERMARKET
MDN,127727,"SQUARE PASTRY BOARD 50PCS OWN USE",79,20,SUPERMARKET
MAS,127749,"PAPER BOX CAKE HEIGHTEN 10 30X30X34CM YWU",44.9,15,"HOUSEWARE & KITCHENWARE"
TMP,127759,"PAPER PACK DOLLIES 100PCS 23CM YWU",4.9,22,"HOUSEWARE & KITCHENWARE"
KS7,127763,"PAPER PACK DOLLIES WHITE 100PCS 215CM YWU",4.9,86,"HOUSEWARE & KITCHENWARE"
TMP,127765,"PAPER PACK DOLLIES WHITE 100PCS 267CM YWU",4.9,44,"HOUSEWARE & KITCHENWARE"
KS7,127765,"PAPER PACK DOLLIES WHITE 100PCS 267CM YWU",4.9,24,"HOUSEWARE & KITCHENWARE"
LFS,127770,"TOPPER CAKE 1000PCS",6.9,2,"TOYS AND ENTERTAINMENT"
FAR,127775,"PARMALAT DAIRY SNACK PINEAPPLE YOGURT  100G 12",39.99,5,SUPERMARKET
MDN,127775,"PARMALAT DAIRY SNACK PINEAPPLE YOGURT  100G 12",39.99,1,SUPERMARKET
ADB,127775,"PARMALAT DAIRY SNACK PINEAPPLE YOGURT  100G 12",39.99,7,SUPERMARKET
MAS,127776,"PARMALAT DAIRY SNACK BANANA YOGURT  100G 12",39.99,12,SUPERMARKET
M05,127895,"MCBERRY TWIST VANNILLA  CUPCAKE 15G  72",1.19,52,SUPERMARKET
KCS,127895,"MCBERRY TWIST VANNILLA  CUPCAKE 15G  72",1.19,72,SUPERMARKET
M03,127901,"MONIN STRAWBERRY FRUIT 1L 4",314.99,1,SUPERMARKET
M05,127902,"MONIN PASSION FRUIT 1L 4",339.99,3,SUPERMARKET
ACH,127952,"TIGHTS WOMEN SEAMLESS ACTIVE ANKLE NPS 666",136,4,"GARMENTS AND FOOTWEAR"
TMP,127956,"SPAGHETTI SHORTS 1PC WOMEN SEAMLESS ACTIVE NPS 770",163,2,"GARMENTS AND FOOTWEAR"
MDN,127960,"TIGHTS WOMEN SEAMLESS JACQ ACTIVE ANKLE NPS MC810",99,47,"GARMENTS AND FOOTWEAR"
MDN,127968,"TIGHTS WOMEN SEAMLS OMBERAY ACTIVE ANKLE NPS BK168",119,28,"GARMENTS AND FOOTWEAR"
KS7,128001,"EPICA ROLLER COVER 9 X48MM EP60360",19,1,"HARDWARE & BUILDING MATERIAL"
SPN,128005,"DOMS MINI WATER COLOUR PEN 24 SHADES 8689",8.9,1,STATIONERY
SPN,128008,"DOMS METALLIC BRUSH PEN TRAVEL KIT 10 SHADES 8436",219,38,STATIONERY
LFS,128008,"DOMS METALLIC BRUSH PEN TRAVEL KIT 10 SHADES 8436",219,12,STATIONERY
SPN,128014,"DOMS REFILO LOP LCK PERMANENT MARKER PEN BLUE 8324",2.9,30,STATIONERY
SPN,128029,"LETTUCE ROMAIN IMPORT",109.99,40,SUPERMARKET
SPN,128122,"BASKET PLASTIC KIWI BIG 30X28X11CM 1030",9.9,1,"HOUSEWARE & KITCHENWARE"
SPN,128173,"YOGLAIT  LEMON YOGHURT 500G 1",36.99,-1,SUPERMARKET
SPN,128174,"YOGLAIT  IRISH CREAM YOGHURT 500G 1",36.99,6,SUPERMARKET
SPN,128179,"PADDLE POP RAINBOW RELAUNCH ICE CREAM 50ML 48",4.99,74,SUPERMARKET
MSS,128201,"PARLE NUTRICRUNCH DIGESTIVE CLASSIC 100G  60",9.49,7,SUPERMARKET
ACH,128225,"BOTTLE WATER PET 1000 OZONE",9.9,-1,"HOUSEWARE & KITCHENWARE"
LFS,128273,"VASE DECOR METAL FACE MEDIUM 10290",329,18,"HOME DECOR & TEXTILES"
MDN,128330,"HAND MINTON DISNEY MICKY MOUSE  FRIENDS DESIGN",129,16,"TOYS AND ENTERTAINMENT"
SPN,128346,"ONE MORE PURE CRAFT VODKA  CHOCOLATE 750ML  12",99.99,13,SUPERMARKET
TMP,128404,"VOTIVE MOSAIC BOWL CHAMP OMBREE RD 25OZ AI050502",59,12,"HOME DECOR & TEXTILES"
SPN,128425,"TRAY DECORATIVE METAL RECTANGLE AI050515",199,2,"HOME DECOR & TEXTILES"
TMP,128436,"CANDLE WAX CHAMPAGNE RUSTIC PILLAR AI050525",47.9,3,"HOME DECOR & TEXTILES"
TMP,128438,"VOTIVE METAL BOWL OVAL 32OZ AI050527",89,1,"HOME DECOR & TEXTILES"
TMP,128452,"KNIFE CHEESE SET4PCS STEELM22118",14.9,9,"HOUSEWARE & KITCHENWARE"
MDN,128564,"RC CAR 4CH MT535024",129,25,"TOYS AND ENTERTAINMENT"
LFS,128569,"RC CAR 4CH MT536137",129,37,"TOYS AND ENTERTAINMENT"
HAA,128589,"CONSTRUCTION TOY TRUCK FRICTION MT526738",85,9,"TOYS AND ENTERTAINMENT"
TMP,128590,"POLICE TOY CAR FRICTION MT536003",69,20,"TOYS AND ENTERTAINMENT"
LFS,128591,"FIRE TRUCK TOY FRICTION MT536000",79,5,"TOYS AND ENTERTAINMENT"
SPN,128663,"COFFEE TABLE WOODEN WGLASS TOP DANNY",775,1,FURNITURE
LFS,128670,"FRESH TUNA KG",74.99,3.864,SUPERMARKET
FAR,128718,"MANUAL LAWN MOWER 16 4 WHEELS",1299,1,"HARDWARE & BUILDING MATERIAL"
GBA,128757,"BUBBLE UP TONIC WATER 330ML 24",8.49,4,SUPERMARKET
ADB,128757,"BUBBLE UP TONIC WATER 330ML 24",8.49,10,SUPERMARKET
MAS,128762,"MARKER FABRIC 12YRS LUXOR 4PCS 333004BC",14.9,5,STATIONERY
LFS,128763,"MARKER PERMANENT 12YRS LUXOR 4PCS 34104BC",16.9,5,STATIONERY
LFS,128765,"MARKER TWIN 150 12YRS LUXOR 2PCS 30102BC",11.9,15,STATIONERY
KS7,128766,"MARKER PERMANENT 251 12YRS LUXOR 34402BC",11.9,19,STATIONERY
HAA,128766,"MARKER PERMANENT 251 12YRS LUXOR 34402BC",11.9,9,STATIONERY
SPN,128770,"MARKER WHITEBOARD 120 12YRS LUXOR 4PCS 36404BC",16.9,54,STATIONERY
FAR,128770,"MARKER WHITEBOARD 120 12YRS LUXOR 4PCS 36404BC",16.9,8,STATIONERY
TMP,128774,"HIGHLIGHTER ERASABLE LUXOR YELLOW 42811BC",9,21,STATIONERY
HAA,128774,"HIGHLIGHTER ERASABLE LUXOR YELLOW 42811BC",9,17,STATIONERY
SPN,128774,"HIGHLIGHTER ERASABLE LUXOR YELLOW 42811BC",9,45,STATIONERY
KS7,128774,"HIGHLIGHTER ERASABLE LUXOR YELLOW 42811BC",9,27,STATIONERY
MDN,128776,"TEXTLIGHTER 12YRS LUXOR 2PCS 40112BC",13.9,7,STATIONERY
HAA,128779,"HIGHLIGHTER MINI 12YRS LUXOR 4PCS 40004BC",11.9,8,STATIONERY
LFS,128793,"FELT TIP PEN ICONIC LUXOR 3PCS 158003BC",18.9,12,STATIONERY
LFS,128803,"COLORING MARKER 3YRS LUXOR 6PCS 61016WALLET",8.9,-9,STATIONERY
SPN,128803,"COLORING MARKER 3YRS LUXOR 6PCS 61016WALLET",8.9,122,STATIONERY
SPN,128809,"COLOR PEN WBOOK LUXOR COLBYNUMBER 6108FUNBOOK",26.9,32,STATIONERY
MAS,128812,"STATIONARY KIT STUDENTS LUXOR 12PCS 135212BC",28.9,4,STATIONERY
FAR,128827,"TASTY TOM JOLLOF MIX 11KG  12",47.49,13,SUPERMARKET
MAS,128840,"BOWL 3PCS SET CERAMIC T146001",199,3,"HOUSEWARE & KITCHENWARE"
MDN,128841,"BOROSILICATE POT 2200ML GLASS JYW007",59,10,"HOUSEWARE & KITCHENWARE"
SPN,128852,"BRUHM AC SPLIT 15HP R410 BAS12RCEW",5499,1,"ELECTRICAL APPLIANCES"
TMP,128889,"PEN 3ML SPARK 199920ELP",4.9,-1,STATIONERY
MAS,128896,"STAMP PAD REFILL 271695124083124090ELP",3.9,28,STATIONERY
TMP,128906,"PAPER CLIP ROUND NO1 33MM 172558ELP",3.9,27,STATIONERY
TMP,128907,"PAPER CLIP TRIANGULAR NO1 31MM 172565ELP",5,31,STATIONERY
ACH,128912,"STAPLES NO3246 TITANIA 145835ELP",99,1,STATIONERY
MAS,128920,"STAPLE REMOVER NOSR45T 170790ELP",7.9,144,STATIONERY
ACH,128925,"PAPER PUNCH NOPERFO40 170776ELP",85,1,STATIONERY
MAS,128926,"PAPER PUNCH NOPERFO30 170752ELP",79,12,STATIONERY
MDN,128956,"BLADE BOX NO 1830 18MM 159597",11.9,10,STATIONERY
MAS,128969,"BASKET WHANDLE 26X18X18 PLASTIC 538 YWU",29.9,7,"HOUSEWARE & KITCHENWARE"
MAS,129048,"DARLING CELLARS RES PYJAMA BUSH SAU BLGEN 750ML",144.99,3,SUPERMARKET
MDN,129068,"SLOTTED TURNER FRC 2743712",29.9,13,"HOUSEWARE & KITCHENWARE"
FAR,129068,"SLOTTED TURNER FRC 2743712",29.9,8,"HOUSEWARE & KITCHENWARE"
MAS,129068,"SLOTTED TURNER FRC 2743712",29.9,15,"HOUSEWARE & KITCHENWARE"
KS7,129069,"MSEAL CONTAINER RECT GLASS 450ML FRC N1040510",109,2,"HOUSEWARE & KITCHENWARE"
TMP,129072,"MASTERSEAL CONTAINER RECT PP 1200ML FRC K3021412",69,6,"HOUSEWARE & KITCHENWARE"
TMP,129081,"TEFAL ACTI AIR FRYER 12KG 1000W FZ751065",1679,1,"ELECTRICAL APPLIANCES"
SPN,129084,"EASY COOK PANCAKE PAN 25CM FRC B5541002",229,7,"HOUSEWARE & KITCHENWARE"
LFS,129090,"BAYARA SOUK PEPPERCORN MIX 1KG  10",499.99,-.05,SUPERMARKET
FAR,129095,"BAYARA SOUK SEMOLINA FINE 5KG",44.99,7.232,SUPERMARKET
M03,129097,"BAYARA SOUK BURGHOL FINE 5KG",39.99,2.18,SUPERMARKET
M03,129102,"BAYARA SOUK QUINOA RED 1KG",139.99,5.175,SUPERMARKET
KAS,129104,"BAYARA SOUK PUMPKIN SEEDS SALTED 2KG",209.99,1.96,SUPERMARKET
ACH,129105,"BAYARA SOUK HAZELNUT SHELLED 1KG  10",799.99,3.03,SUPERMARKET
SPN,129108,"DINING TABLE RD MARBLE TOP WSPIDER LEG 130X130CM",5092,3,FURNITURE
MDN,129135,"TOY FLASHING TOP KIDZ 66000",19.9,45,"TOYS AND ENTERTAINMENT"
LFS,129144,"BUBBLE CAMERA WLIGHTMUSIC 3333",39.9,1,"TOYS AND ENTERTAINMENT"
SPN,129163,"OLD EL PASO SPANISH RICE 215G 76OZ  12",29.99,36,SUPERMARKET
HAA,129174,"RAID MULTIPURPOSE INSECT KILLER 750ML  12",82.99,26,SUPERMARKET
KS7,129198,"TOY CARD MACHINE 1611P",66.9,3,"TOYS AND ENTERTAINMENT"
KS7,129304,"BOWL DOUBLE COLOUR PLASTIC L00489",17.9,19,"HOUSEWARE & KITCHENWARE"
SPN,129335,"TOILET PAPER HOLDER PLASTIC L00107",12.9,8,"HOUSEWARE & KITCHENWARE"
SPN,129341,"CUP WSTRAW 380ML GLASS C00162",14.9,53,"HOUSEWARE & KITCHENWARE"
ACH,129377,"PLATE GOLD DISPOSABLE 10PCS SET 23CM",15.9,37,"TOYS AND ENTERTAINMENT"
MDN,129377,"PLATE GOLD DISPOSABLE 10PCS SET 23CM",15.9,6,"TOYS AND ENTERTAINMENT"
FAR,129377,"PLATE GOLD DISPOSABLE 10PCS SET 23CM",15.9,9,"TOYS AND ENTERTAINMENT"
LFS,129382,"KNIFE GOLD PLATED DISPOSABLE 10PCS SET",17.9,71,"TOYS AND ENTERTAINMENT"
LFS,129386,"PLATE SILVER DISPOSABLE 10PCS SET 18CM",19.9,29,"TOYS AND ENTERTAINMENT"
ACH,129386,"PLATE SILVER DISPOSABLE 10PCS SET 18CM",19.9,38,"TOYS AND ENTERTAINMENT"
LFS,129388,"CUP SILVER DISPOSABLE 10PCS SET 75X85CM",14.9,3,"TOYS AND ENTERTAINMENT"
MAS,129393,"PAPER NAPKIN FOOTBALL DESIGN 20SHEET 33X33CM",11.9,62,"TOYS AND ENTERTAINMENT"
MSS,129429,"SOFT SERVE ICECREAM",12.99,-304,SUPERMARKET
MSS,129499,"ALTAGHZIAH COCKTAIL BEEF MORTADELLA BLOCK 2KG",159.99,6,SUPERMARKET
MSS,129518,"PARMALAT VANILLA FLAVOURED CUSTARD 1L 12",58.99,15,SUPERMARKET
MSS,129576,"DINNER PLATE EMBOSSED AVIOS 105 DP105 RJK",16.9,70,"HOUSEWARE & KITCHENWARE"
FAR,129576,"DINNER PLATE EMBOSSED AVIOS 105 DP105 RJK",16.9,33,"HOUSEWARE & KITCHENWARE"
KS7,129576,"DINNER PLATE EMBOSSED AVIOS 105 DP105 RJK",16.9,27,"HOUSEWARE & KITCHENWARE"
LFS,129576,"DINNER PLATE EMBOSSED AVIOS 105 DP105 RJK",16.9,27,"HOUSEWARE & KITCHENWARE"
M05,129586,"FARAGELLO GOLD COCKTAIL NECTAR TETRAPACK 250ML  27",7.99,11,SUPERMARKET
TMP,129587,"FARAGELLO GOLD APPLE NECTAR TETRAPACK 250ML  27",7.99,35,SUPERMARKET
GBA,129588,"FARAGELLO GOLD ORANGE NECTAR TETRAPACK 250ML  27",7.99,24,SUPERMARKET
M05,129588,"FARAGELLO GOLD ORANGE NECTAR TETRAPACK 250ML  27",7.99,32,SUPERMARKET
TMP,129599,"KIWI IMPORT  KG",119.99,20.115,SUPERMARKET
MAS,129599,"KIWI IMPORT  KG",119.99,8.86,SUPERMARKET
KAS,129599,"KIWI IMPORT  KG",119.99,25.165,SUPERMARKET
ACH,129605,"OPENER SURFBOARD DESIGN YWU",9.9,12,"HOUSEWARE & KITCHENWARE"
TMP,129615,"COLOURING BOOK SAVE THE PLANET CRAYOLA 3022CYSA",15.99,20,STATIONERY
ACH,129665,"ACTIVITY BOOK ABC CHALK 3219ABCCH",39,13,STATIONERY
ACH,129683,"COLOURING BOOK COPY FISHERPRICE 2991FPCC",23.9,1,STATIONERY
MSS,129829,"MONIN CARAMEL SIROP 1L  6",146.99,6,SUPERMARKET
FAR,129832,"LETTUCE VF  PACK",16.99,14,SUPERMARKET
HAA,129840,"BERTOLLI  EXTRA VIRGIN OLIVE OIL 1LTR GLASS 6",235.99,8,SUPERMARKET
KS7,129840,"BERTOLLI  EXTRA VIRGIN OLIVE OIL 1LTR GLASS 6",235.99,9,SUPERMARKET
TMP,129840,"BERTOLLI  EXTRA VIRGIN OLIVE OIL 1LTR GLASS 6",235.99,6,SUPERMARKET
MSS,129869,"BACKPACK LAPTOP PPL CSD 33X17X49CM LEON",189,2,LUGGAGE
LFS,12989,"MCVITIES BN HAPPY FACES JAM 165G 24",34.99,12,SUPERMARKET
KS7,129941,"NAPKIN OH BABY GIRL 16PCS 33X33CM 9906906",28.9,2,"TOYS AND ENTERTAINMENT"
MSS,129963,"PLATE SWEET BIRTHDAY GIRL 8PCS 23CM 998108",24.9,1,"TOYS AND ENTERTAINMENT"
